Sentence_id,Word,Label,,sentence_id,words,labels
270,was,,,,,
270,within,,,,,
270,1.5,,,,,
270,meter,,,,,
270,from,,,,,
270,the,,,,,
270,car,,,,,
270,rear,,,,,
270,bumper.,,,,,
270,This,B-E,,,,
270,event,I-E,,,,
270,was,,,,,
270,caused,,,,,
270,by,,,,,
270,the,B-C,,,,
270,error,I-C,,,,
270,in,,,,,
270,object,,,,,
270,detection,,,,,
270,by,,,,,
270,rear,,,,,
270,ultrasonic,,,,,
270,sensor.,,,,,
271,Motion,,,,,
271,plan,,,,,
271,exceeded,,,,,
271,speed,,,,,
271,limit,,,,,
272,Motion/Behaviour,,,,,
272,planning,,,,,
272,discrepancy;,,,,,
272,On,,,,,
272,city,,,,,
272,road,,,,,
272,in,,,,,
272,heavy,,,,,
272,traffic,,,,,
272,with,,,,,
272,cloudy,,,,,
272,sky,,,,,
272,during,,,,,
272,dusk,,,,,
273,Perception,,,,,
273,discrepancy;,,,,,
273,On,,,,,
273,city,,,,,
273,road,,,,,
273,in,,,,,
273,moderate,,,,,
273,traffic,,,,,
273,with,,,,,
273,cloudy,,,,,
273,sky,,,,,
273,during,,,,,
273,night,,,,,
274,Planning,,,,,
274,discrepancy;,,,,,
274,system,,,,,
274,planned,,,,,
274,incorrect,,,,,
274,trajectory,,,,,
274,of,,,,,
274,proceeding,,,,,
274,vehicle,,,,,
275,Planning,,,,,
275,discrepancy;,,,,,
275,system,,,,,
275,planned,,,,,
275,incorrect,B-E,,,,
275,trajectory,I-E,,,,
275,due,,,,,
275,to,,,,,
275,proceeding,B-C,,,,
275,vehicle,I-C,,,,
275,exiting,,,,,
275,parked,,,,,
275,state,,,,,
276,Prediction,,,,,
276,discrepancy;,,,,,
276,incorrect,,,,,
276,trajectory,,,,,
276,estimation,,,,,
276,of,,,,,
276,proceeding,,,,,
276,vehicle,,,,,
276,making,,,,,
276,illegal,,,,,
276,left,,,,,
276,turn,,,,,
276,in,,,,,
276,an,,,,,
276,intersection,,,,,
277,Precautionary,B-E,,,,
277,disengagement,I-E,,,,
277,to,,,,,
277,avoid,,,,,
277,a,B-C,,,,
277,reckless,I-C,,,,
277,driver,I-C,,,,
277,cutting,,,,,
277,through,,,,,
277,vehicle's,,,,,
277,lane,,,,,
278,During,,,,,
278,a,,,,,
278,lane,,,,,
278,"change,",,,,,
278,the,,,,,
278,test,,,,,
278,vehicle,,,,,
278,oscillates,,,,,
278,from,,,,,
278,left,,,,,
278,to,,,,,
278,right,,,,,
278,in,,,,,
278,the,,,,,
278,lane.,,,,,
278,Conditions:,,,,,
278,Non-inclement,,,,,
278,"weather,",,,,,
278,dry,,,,,
278,"roads,",,,,,
278,no,,,,,
278,other,,,,,
278,factors,,,,,
278,involved,,,,,
279,Disengage,B-E,,,,
279,for,,,,,
279,a,B-CE,,,,
279,software,I-CE,,,,
279,fault,I-CE,,,,
279,due,,,,,
279,to,,,,,
279,a,B-C,,,,
279,potential,I-C,,,,
279,performance,I-C,,,,
279,issue,I-C,,,,
279,with,,,,,
279,a,,,,,
279,software,,,,,
279,component,,,,,
279,of,,,,,
279,the,,,,,
279,self-driving,,,,,
279,system,,,,,
279,(including,,,,,
279,third,,,,,
279,party,,,,,
279,software,,,,,
279,components),,,,,
280,Prediction,,,,,
280,discrepancy;,,,,,
280,incorrect,,,,,
280,trajectory,,,,,
280,estimation,,,,,
280,for,,,,,
280,a,,,,,
280,vehicle,,,,,
280,in,,,,,
280,intersection,,,,,
280,yielding,,,,,
280,for,,,,,
280,pedestrians,,,,,
281,While,,,,,
281,the,,,,,
281,testing,,,,,
281,car,,,,,
281,was,,,,,
281,waiting,,,,,
281,for,,,,,
281,green,,,,,
281,light,,,,,
281,at,,,,,
281,an,,,,,
281,"intersection,",,,,,
281,a,,,,,
281,long,,,,,
281,truck,,,,,
281,blocked,,,,,
281,both,,,,,
281,traffic,,,,,
281,lights,,,,,
281,at,,,,,
281,the,,,,,
281,same,,,,,
281,time,,,,,
281,when,,,,,
281,passing,,,,,
281,through.,,,,,
281,The,,,,,
281,testing,,,,,
281,car,,,,,
281,failed,,,,,
281,to,,,,,
281,detect,,,,,
281,any,,,,,
281,red,,,,,
281,light,,,,,
281,and,,,,,
281,launched,,,,,
281,forward.The,,,,,
281,driver,,,,,
281,took,,,,,
281,over.,,,,,
282,Driver,,,,,
282,pressed,,,,,
282,the,,,,,
282,brake,,,,,
282,pedal,,,,,
282,because,,,,,
282,the,,,,,
282,vehicle,,,,,
282,was,,,,,
282,driving,,,,,
282,faster,,,,,
282,than,,,,,
282,driver,,,,,
282,expected.,,,,,
282,Vehicle,,,,,
282,not,,,,,
282,in,,,,,
282,an,,,,,
282,active,,,,,
282,construction,,,,,
282,zone.,,,,,
282,No,,,,,
282,emergency,,,,,
282,vehicles,,,,,
282,or,,,,,
282,collisions,,,,,
282,present,,,,,
282,in,,,,,
282,the,,,,,
282,vicinity.,,,,,
282,Weather,,,,,
282,and/or,,,,,
282,road,,,,,
282,conditions,,,,,
282,dry,,,,,
282,in,,,,,
282,the,,,,,
282,area.,,,,,
283,Invalid,,,,,
283,control,,,,,
283,unit,,,,,
283,operation.,,,,,
283,Vehicle,,,,,
283,not,,,,,
283,in,,,,,
283,an,,,,,
283,active,,,,,
283,construction,,,,,
283,zone.,,,,,
283,No,,,,,
283,emergency,,,,,
283,vehicles,,,,,
283,or,,,,,
283,collisions,,,,,
283,present,,,,,
283,in,,,,,
283,the,,,,,
283,vicinity.,,,,,
283,Weather,,,,,
283,and/or,,,,,
283,road,,,,,
283,conditions,,,,,
283,dry,,,,,
283,in,,,,,
283,the,,,,,
283,area.,,,,,
284,Prediction,,,,,
284,discrepancy;,,,,,
284,incorrect,,,,,
284,trajectory,,,,,
284,estimation,,,,,
284,of,,,,,
284,proceeding,,,,,
284,vehicle,,,,,
284,making,,,,,
284,left,,,,,
284,turn,,,,,
284,in,,,,,
284,an,,,,,
284,intersection,,,,,
285,Planning,,,,,
285,discrepancy;,,,,,
285,system,,,,,
285,planned,,,,,
285,incorrect,,,,,
285,trajectory,,,,,
285,through,,,,,
285,left,,,,,
285,turn,,,,,
285,in,,,,,
285,intersection,,,,,
286,Control:,,,,,
286,Input,,,,,
286,check,,,,,
286,"failure,",,,,,
286,chasis,,,,,
286,error,,,,,
287,Planning,,,,,
287,Logic:,,,,,
287,incorrect,B-C,,,,
287,behavior,I-C,,,,
287,prediction,I-C,,,,
287,for,,,,,
287,vehicle,,,,,
287,at,,,,,
287,roundabout,,,,,
287,results,,,,,
287,in,,,,,
287,a,B-E,,,,
287,planned,I-E,,,,
287,trajectory,I-E,,,,
287,that,,,,,
287,overlaps,,,,,
287,with,,,,,
287,the,,,,,
287,vehicle,,,,,
288,Safety,,,,,
288,Driver,,,,,
288,proactively,,,,,
288,disengaged,,,,,
288,upon,,,,,
288,recognizing,,,,,
288,that,,,,,
288,a,,,,,
288,planned,,,,,
288,maneuver,,,,,
288,or,,,,,
288,action,,,,,
288,did,,,,,
288,not,,,,,
288,conform,,,,,
288,to,,,,,
288,internal,,,,,
288,guidelines.,,,,,
289,precautionary,,,,,
289,takeover,,,,,
289,to,,,,,
289,address,,,,,
289,"planning,",,,,,
289,third,,,,,
289,party,,,,,
289,lane,,,,,
289,obstruction,,,,,
290,Incorrect,B-C,,,,
290,prediction,I-C,,,,
290,of,,,,,
290,vehicle,,,,,
290,caused,,,,,
290,undesirable,B-E,,,,
290,motion,I-E,,,,
290,plan,I-E,,,,
291,Disengage,B-E,,,,
291,for,,,,,
291,unwanted,B-CE,,,,
291,maneuver,I-CE,,,,
291,of,,,,,
291,the,,,,,
291,vehicle,,,,,
291,caused,,,,,
291,by,,,,,
291,map,B-C,,,,
291,discrepancy,I-C,,,,
292,"Planning,",,,,,
292,driver,,,,,
292,precautionarily,,,,,
292,intervened,,,,,
292,for,,,,,
292,a,,,,,
292,reckless,,,,,
292,left,,,,,
292,vehicle,,,,,
292,makes,,,,,
292,a,,,,,
292,right,,,,,
292,turn,,,,,
292,from,,,,,
292,a,,,,,
292,go,,,,,
292,straight,,,,,
292,lane,,,,,
293,Planning,,,,,
293,discrepancy;,,,,,
293,system,,,,,
293,planned,,,,,
293,incorrect,B-E,,,,
293,trajectory,I-E,,,,
293,based,,,,,
293,on,,,,,
293,position,B-C,,,,
293,of,,,,,
293,proceeding,,,,,
293,vehicle,,,,,
294,Sensor,B-C,,,,
294,data,I-C,,,,
294,mismatch,I-C,,,,
294,caused,,,,,
294,software,B-E,,,,
294,kickout,I-E,,,,
295,AV,,,,,
295,takes,,,,,
295,a,,,,,
295,wide,,,,,
295,left,,,,,
295,turn,,,,,
295,on,,,,,
295,the,,,,,
295,curve,,,,,
295,of,,,,,
295,a,,,,,
295,narrow,,,,,
295,street.,,,,,
295,Driver,,,,,
295,makes,,,,,
295,a,,,,,
295,preventive,,,,,
295,intervention,,,,,
295,to,,,,,
295,avoid,,,,,
295,any,,,,,
295,close,,,,,
295,encounters.,,,,,
295,Cause:,,,,,
295,Error,,,,,
295,in,,,,,
295,Lidar-vehicle,,,,,
295,calibation,I-C,,,,
295,results,,,,,
295,in,,,,,
295,a,B-CE,,,,
295,higher,I-CE,,,,
295,cross,I-CE,,,,
295,track,I-CE,,,,
295,error,I-CE,,,,
295,in,,,,,
295,lateral,,,,,
295,controller,,,,,
295,causing,,,,,
295,the,B-E,,,,
295,wide,I-E,,,,
295,turn.,I-E,,,,
296,Narrow,,,,,
296,street,,,,,
296,with,,,,,
296,two,,,,,
296,large,,,,,
296,parked,,,,,
296,vehicles,,,,,
296,(mail,,,,,
296,van,,,,,
296,and,,,,,
296,pickup,,,,,
296,truck),,,,,
296,on,,,,,
296,either,,,,,
296,side.,,,,,
296,Gap,,,,,
296,on,,,,,
296,either,,,,,
296,side,,,,,
296,is,,,,,
296,less,,,,,
296,than,,,,,
296,AV,,,,,
296,Planner's,,,,,
296,safety,,,,,
296,"thresolds,",,,,,
296,resulting,,,,,
296,in,,,,,
296,planner,,,,,
296,stopping,,,,,
296,the,,,,,
296,vehicle.,,,,,
296,Driver,,,,,
296,takes,,,,,
296,over.,,,,,
297,Narrow,,,,,
297,path,,,,,
297,in,,,,,
297,front,,,,,
297,of,,,,,
297,the,,,,,
297,AV,,,,,
297,with,,,,,
297,parked,,,,,
297,cars,,,,,
297,on,,,,,
297,both,,,,,
297,sides.,,,,,
297,Another,,,,,
297,vehicle,,,,,
297,coming,,,,,
297,in,,,,,
297,the,,,,,
297,on,,,,,
297,coming,,,,,
297,lane.,,,,,
297,AV,,,,,
297,yeilds,,,,,
297,to,,,,,
297,the,,,,,
297,on,,,,,
297,coming,,,,,
297,vehicle,,,,,
297,and,,,,,
297,starts,,,,,
297,coming,,,,,
297,to,,,,,
297,a,,,,,
297,stop.,,,,,
297,Safety,,,,,
297,driver,,,,,
297,initiates,,,,,
297,take,,,,,
297,over,,,,,
297,to,,,,,
297,make,,,,,
297,sure,,,,,
297,the,,,,,
297,encounter,,,,,
297,is,,,,,
297,safe.,,,,,
298,AV,B-C,,,,
298,taking,,,,,
298,a,,,,,
298,left,,,,,
298,"turn,",,,,,
298,close,,,,,
298,to,,,,,
298,a,,,,,
298,parked,,,,,
298,car,,,,,
298,on,,,,,
298,a,,,,,
298,narrow,,,,,
298,"street,",,,,,
298,resulting,,,,,
298,in,,,,,
298,an,B-E,,,,
298,initial,I-E,,,,
298,nudge,I-E,,,,
298,away,,,,,
298,from,,,,,
298,the,,,,,
298,parked,,,,,
298,vehicle.,,,,,
298,Driver,,,,,
298,makes,,,,,
298,a,,,,,
298,preventative,,,,,
298,intervention,,,,,
298,to,,,,,
298,avoid,,,,,
298,unsafe,,,,,
298,situation,,,,,
298,with,,,,,
298,parked,,,,,
298,car.,,,,,
299,Safety,,,,,
299,driver,,,,,
299,performed,,,,,
299,improper,,,,,
299,robotic,,,,,
299,mode,,,,,
299,engagement,,,,,
300,Planning,,,,,
300,discrepancy;,,,,,
300,system,,,,,
300,planned,,,,,
300,incorrect,B-E,,,,
300,trajectory,I-E,,,,
300,based,,,,,
300,on,,,,,
300,position,B-C,,,,
300,of,,,,,
300,adjacent,,,,,
300,vehicle,,,,,
301,Prediction,,,,,
301,discrepancy;,,,,,
301,incorrect,,,,,
301,trajectory,,,,,
301,estimation,,,,,
301,of,,,,,
301,a,,,,,
301,vehicle,,,,,
301,driving,,,,,
301,through,,,,,
301,red-light,,,,,
302,Disengage,B-E,,,,
302,due,,,,,
302,to,,,,,
302,operating,B-C,,,,
302,outside,I-C,,,,
302,ODD,I-C,,,,
302,(road,,,,,
302,"condition,",,,,,
302,"weather,",,,,,
302,traffic),,,,,
303,Clear,,,,,
303,"weather,",,,,,
303,good,,,,,
303,surface,,,,,
303,conditions.,,,,,
303,Disengagement,B-E,,,,
303,was,,,,,
303,the,,,,,
303,result,,,,,
303,of,,,,,
303,a,B-C,,,,
303,planned,I-C,,,,
303,test,I-C,,,,
303,of,,,,,
303,the,,,,,
303,autonomous,,,,,
303,technology.,,,,,
303,Driver,,,,,
303,assumed,,,,,
303,control,,,,,
303,in,,,,,
303,less,,,,,
303,than,,,,,
303,1,,,,,
303,second.,,,,,
304,precautionary,,,,,
304,takeover,,,,,
304,to,,,,,
304,address,,,,,
304,"prediction,",,,,,
304,other,,,,,
304,road,,,,,
304,user,,,,,
304,behaving,,,,,
304,poorly,,,,,
305,The,,,,,
305,planner,,,,,
305,was,,,,,
305,not,,,,,
305,able,,,,,
305,to,,,,,
305,generate,,,,,
305,a,,,,,
305,valid,,,,,
305,trajectory.,,,,,
305,The,,,,,
305,system,,,,,
305,asked,,,,,
305,the,,,,,
305,operator,,,,,
305,to,,,,,
305,take,,,,,
305,control,,,,,
305,of,,,,,
305,the,,,,,
305,vehicle.,,,,,
305,The,,,,,
305,operator,,,,,
305,disengaged,,,,,
305,the,,,,,
305,system,,,,,
305,manually,,,,,
305,to,,,,,
305,remain,,,,,
305,in,,,,,
305,the,,,,,
305,operational,,,,,
305,design,,,,,
305,domain.,,,,,
305,This,,,,,
305,was,,,,,
305,accomplished,,,,,
305,by,,,,,
305,pressing,,,,,
305,the,,,,,
305,brake,,,,,
305,pedal,,,,,
305,to,,,,,
305,reduce,,,,,
305,the,,,,,
305,velocity,,,,,
305,of,,,,,
305,the,,,,,
305,vehicle.,,,,,
306,Planning,,,,,
306,Logic:,,,,,
306,planner,,,,,
306,inadequately,,,,,
306,yields,,,,,
306,to,,,,,
306,lead,,,,,
306,vehicle,,,,,
306,coming,,,,,
306,to,,,,,
306,a,,,,,
306,stop,,,,,
307,"Planning,",,,,,
307,driver,,,,,
307,precautionarily,,,,,
307,intervened,,,,,
307,for,,,,,
307,a,,,,,
307,reckless,,,,,
307,neighbor,,,,,
307,vehicle,,,,,
307,cuts,,,,,
307,in,,,,,
307,our,,,,,
307,lane,,,,,
308,Planning,,,,,
308,Discrepancy:,,,,,
308,Vehicle,,,,,
308,merged,,,,,
308,poorly,,,,,
308,in,,,,,
308,traffic,,,,,
308,jam,,,,,
309,Disengagement,B-E,,,,
309,for,,,,,
309,unwanted,B-C,,,,
309,maneuver,I-C,,,,
309,of,,,,,
309,the,,,,,
309,vehicle,,,,,
309,in,,,,,
309,merging,,,,,
309,situation,,,,,
309,with,,,,,
309,consequtive,,,,,
309,aggressive,,,,,
309,cut-ins,,,,,
309,in,,,,,
309,front,,,,,
309,of,,,,,
309,the,,,,,
309,vehicle,,,,,
309,in,,,,,
309,down,,,,,
309,town,,,,,
309,San,,,,,
309,Jose.,,,,,
310,precautionary,,,,,
310,takeover,,,,,
310,to,,,,,
310,address,,,,,
310,"planning,",,,,,
310,AV,,,,,
310,attempted,,,,,
310,unsuccesful,,,,,
310,left,,,,,
310,turn,,,,,
311,Prediction,,,,,
311,discrepancy;,,,,,
311,incorrect,,,,,
311,trajectory,,,,,
311,estimation,,,,,
311,for,,,,,
311,a,,,,,
311,vehicle,,,,,
311,cutting,,,,,
311,into,,,,,
311,lane,,,,,
311,of,,,,,
311,traffic,,,,,
312,Planning,,,,,
312,discrepancy;,,,,,
312,during,,,,,
312,double,,,,,
312,parked,,,,,
312,vehicle,,,,,
312,avoidance,,,,,
312,"maneuver,",,,,,
312,system,,,,,
312,planned,,,,,
312,incorrect,,,,,
312,trajectory,,,,,
313,Clear,,,,,
313,"weather,",,,,,
313,good,,,,,
313,surface,,,,,
313,conditions.,,,,,
313,Trajectory,,,,,
313,message,,,,,
313,timeout:,,,,,
313,Took,,,,,
313,too,,,,,
313,long,,,,,
313,to,,,,,
313,plan,,,,,
313,trajectory.,,,,,
313,Driver,,,,,
313,assumed,,,,,
313,control,,,,,
313,in,,,,,
313,less,,,,,
313,than,,,,,
313,1,,,,,
313,second,,,,,
313,of,,,,,
313,system,,,,,
313,alert.,,,,,
313,Clarification:,,,,,
313,The,,,,,
313,autonomous,,,,,
313,vehicle,,,,,
313,has,,,,,
313,a,,,,,
313,safety,,,,,
313,mechanism,,,,,
313,to,,,,,
313,alert,,,,,
313,the,,,,,
313,driver,,,,,
313,if,,,,,
313,the,,,,,
313,trajectory,,,,,
313,calculations,,,,,
313,are,,,,,
313,not,,,,,
313,completed,,,,,
313,within,,,,,
313,a,,,,,
313,margin,,,,,
313,of,,,,,
313,safety,,,,,
313,and,,,,,
313,this,,,,,
313,system,,,,,
313,notified,,,,,
313,the,,,,,
313,driver,,,,,
313,to,,,,,
313,be,,,,,
313,prepared,,,,,
313,to,,,,,
313,take,,,,,
313,over.,,,,,
313,The,,,,,
313,driver,,,,,
313,took,,,,,
313,over,,,,,
313,within,,,,,
313,1,,,,,
313,second,,,,,
313,and,,,,,
313,the,,,,,
313,autonomous,,,,,
313,feature,,,,,
313,was,,,,,
313,disengaged.,,,,,
313,The,,,,,
313,root,,,,,
313,cause,,,,,
313,was,,,,,
313,identified,,,,,
313,and,,,,,
313,rectified,,,,,
313,on,,,,,
313,the,,,,,
313,1/14,,,,,
313,to,,,,,
313,be,,,,,
313,retested,,,,,
313,successfully,,,,,
313,on,,,,,
313,the,,,,,
313,15th,,,,,
313,Jan.,,,,,
314,A,,,,,
314,middleware,,,,,
314,component,,,,,
314,was,,,,,
314,"offline,",,,,,
314,leading,,,,,
314,to,,,,,
314,the,B-E,,,,
314,system,I-E,,,,
314,disengagement.,I-E,,,,
314,The,,,,,
314,system,,,,,
314,asked,,,,,
314,the,,,,,
314,operator,,,,,
314,to,,,,,
314,take,,,,,
314,control,,,,,
314,of,,,,,
314,the,,,,,
314,vehicle.,,,,,
315,Hardware,,,,,
315,discrepancy,,,,,
315,or,,,,,
315,system,,,,,
315,fault;,,,,,
315,On,,,,,
315,city,,,,,
315,road,,,,,
315,in,,,,,
315,moderate,,,,,
315,traffic,,,,,
315,with,,,,,
315,clear,,,,,
315,sky,,,,,
315,during,,,,,
315,night,,,,,
316,Planning,,,,,
316,discrepancy;,,,,,
316,incorrect,,,,,
316,system,,,,,
316,estimation,,,,,
316,of,,,,,
316,free,,,,,
316,space,,,,,
317,Prediction,,,,,
317,discrepancy;,,,,,
317,incorrect,,,,,
317,trajectory,,,,,
317,estimation,,,,,
317,of,,,,,
317,proceeding,,,,,
317,vehicle,,,,,
317,making,,,,,
317,illegal,,,,,
317,left,,,,,
317,turn,,,,,
317,in,,,,,
317,an,,,,,
317,intersection,,,,,
318,Incorrect,B-C,,,,
318,perception,I-C,,,,
318,lead,,,,,
318,to,,,,,
318,undesirable,B-E,,,,
318,motion,I-E,,,,
318,plan,I-E,,,,
319,Disengage,B-E,,,,
319,for,,,,,
319,a,B-C,,,,
319,late,I-C,,,,
319,detection,I-C,,,,
319,of,,,,,
319,a,,,,,
319,pedestrian,,,,,
319,riding,,,,,
319,a,,,,,
319,scooter.,,,,,
320,AV(Autonomous,,,,,
320,Vehicle),,,,,
320,taking,,,,,
320,a,,,,,
320,left,,,,,
320,turn,,,,,
320,on,,,,,
320,a,,,,,
320,narrow,,,,,
320,street,,,,,
320,and,,,,,
320,got,,,,,
320,close,,,,,
320,to,,,,,
320,a,,,,,
320,parked,,,,,
320,car,,,,,
320,on,,,,,
320,the,,,,,
320,street.,,,,,
320,Safety,,,,,
320,Driver,,,,,
320,makes,,,,,
320,a,,,,,
320,preventive,,,,,
320,intervention,,,,,
320,to,,,,,
320,avoid,,,,,
320,AV,,,,,
320,getting,,,,,
320,too,,,,,
320,close,,,,,
320,to,,,,,
320,the,,,,,
320,parked,,,,,
320,car.,,,,,
321,AV,,,,,
321,fails,,,,,
321,to,,,,,
321,make,,,,,
321,a,,,,,
321,right,,,,,
321,turn,,,,,
321,on,,,,,
321,a,,,,,
321,tight,,,,,
321,corner,,,,,
321,with,,,,,
321,parked,,,,,
321,vehicles,,,,,
321,on,,,,,
321,either,,,,,
321,side,,,,,
321,and,,,,,
321,slows,,,,,
321,down.,,,,,
321,Safety,,,,,
321,Driver,,,,,
321,takes,,,,,
321,over.,,,,,
322,AV,,,,,
322,drives,,,,,
322,close,,,,,
322,to,,,,,
322,a,,,,,
322,parked,,,,,
322,car,,,,,
322,with,,,,,
322,an,,,,,
322,open,,,,,
322,"door,",,,,,
322,on,,,,,
322,a,,,,,
322,narrow,,,,,
322,street.,,,,,
322,Safety,,,,,
322,drive,,,,,
322,makes,,,,,
322,a,,,,,
322,preventive,,,,,
322,intervention,,,,,
322,to,,,,,
322,avoid,,,,,
322,any,,,,,
322,close,,,,,
322,encounters.,,,,,
323,AV,,,,,
323,takes,,,,,
323,a,B-C,,,,
323,wide,I-C,,,,
323,turn,I-C,,,,
323,at,,,,,
323,a,,,,,
323,stop,,,,,
323,sign,,,,,
323,"intersection,",,,,,
323,resulting,,,,,
323,in,,,,,
323,the,B-E,,,,
323,AV,I-E,,,,
323,stepping,I-E,,,,
323,on,I-E,,,,
323,the,I-E,,,,
323,opposite,I-E,,,,
323,lane,I-E,,,,
323,boundary.,I-E,,,,
323,Driver,,,,,
323,takes,,,,,
323,over.,,,,,
323,Cause:,,,,,
323,Error,,,,,
323,in,,,,,
323,Lidar-vehicle,B-C,,,,
323,calibration,I-C,,,,
323,resulted,,,,,
323,in,,,,,
323,a,B-CE,,,,
323,high,I-CE,,,,
323,cross,I-CE,,,,
323,track,I-CE,,,,
323,error,I-CE,,,,
323,in,,,,,
323,lateral,,,,,
323,controller,,,,,
323,causing,,,,,
323,the,B-E,,,,
323,wide,I-E,,,,
323,turn.,I-E,,,,
324,AV,,,,,
324,gets,,,,,
324,closer,,,,,
324,to,,,,,
324,a,,,,,
324,parked,,,,,
324,vehicle,,,,,
324,on,,,,,
324,a,,,,,
324,narrow,,,,,
324,street.,,,,,
324,Driver,,,,,
324,takes,,,,,
324,over,,,,,
324,to,,,,,
324,avoid,,,,,
324,any,,,,,
324,unsafe,,,,,
324,situation.,,,,,
325,Parker,,,,,
325,cars,,,,,
325,on,,,,,
325,both,,,,,
325,sides,,,,,
325,of,,,,,
325,a,,,,,
325,narrow,,,,,
325,"street,",,,,,
325,with,,,,,
325,another,,,,,
325,vehicle,,,,,
325,approaching,,,,,
325,from,,,,,
325,oncoming,,,,,
325,lane.,,,,,
325,AV,,,,,
325,yields,,,,,
325,to,,,,,
325,the,,,,,
325,onccoming,,,,,
325,vehicle,,,,,
325,and,,,,,
325,starts,,,,,
325,coming,,,,,
325,to,,,,,
325,a,,,,,
325,stop.,,,,,
325,Driver,,,,,
325,takes,,,,,
325,over,,,,,
325,to,,,,,
325,ensure,,,,,
325,encounter,,,,,
325,is,,,,,
325,safe.,,,,,
326,AV,,,,,
326,takes,,,,,
326,a,,,,,
326,wide,,,,,
326,turn,,,,,
326,at,,,,,
326,an,,,,,
326,intersection,,,,,
326,of,,,,,
326,a,,,,,
326,narrow,,,,,
326,"street,",,,,,
326,resulting,,,,,
326,in,,,,,
326,AV,,,,,
326,getting,,,,,
326,close,,,,,
326,to,,,,,
326,parked,,,,,
326,vehicle,,,,,
326,on,,,,,
326,right.,,,,,
326,Cause:,,,,,
326,Error,,,,,
326,in,,,,,
326,Lidar-vehicle,B-C,,,,
326,calibration,I-C,,,,
326,resulted,,,,,
326,in,,,,,
326,a,B-CE,,,,
326,high,I-CE,,,,
326,cross,I-CE,,,,
326,error,I-CE,,,,
326,in,,,,,
326,lateral,,,,,
326,controller,,,,,
326,causing,,,,,
326,the,B-E,,,,
326,wide,I-E,,,,
326,turn.,I-E,,,,
327,AV,,,,,
327,maneuvering,,,,,
327,around,,,,,
327,a,,,,,
327,parked,,,,,
327,car,,,,,
327,on,,,,,
327,a,,,,,
327,narrow,,,,,
327,street.,,,,,
327,Driver,,,,,
327,takes,,,,,
327,over,,,,,
327,as,,,,,
327,AV,,,,,
327,gets,,,,,
327,closer,,,,,
327,to,,,,,
327,the,,,,,
327,parked,,,,,
327,car.,,,,,
328,AV,,,,,
328,takes,,,,,
328,a,,,,,
328,wide,,,,,
328,turn,,,,,
328,at,,,,,
328,a,,,,,
328,stop,,,,,
328,sign,,,,,
328,"intersection,",,,,,
328,resulting,,,,,
328,in,,,,,
328,the,,,,,
328,AV,,,,,
328,stepping,,,,,
328,on,,,,,
328,the,,,,,
328,opposite,,,,,
328,lane,,,,,
328,boundary.,,,,,
328,Driver,,,,,
328,makes,,,,,
328,a,,,,,
328,preventive,,,,,
328,intervention.,,,,,
328,Error,,,,,
328,in,,,,,
328,Lidar-vehicle,B-C,,,,
328,calibation,I-C,,,,
328,results,,,,,
328,in,,,,,
328,a,B-CE,,,,
328,higher,I-CE,,,,
328,cross,I-CE,,,,
328,track,I-CE,,,,
328,error,I-CE,,,,
328,in,,,,,
328,lateral,,,,,
328,controller,,,,,
328,causing,,,,,
328,the,B-E,,,,
328,wide,I-E,,,,
328,turn.,I-E,,,,
329,AV,,,,,
329,takes,,,,,
329,a,,,,,
329,wide,,,,,
329,left,,,,,
329,turn,,,,,
329,on,,,,,
329,the,,,,,
329,curve,,,,,
329,of,,,,,
329,a,,,,,
329,narrow,,,,,
329,"street,",,,,,
329,resulting,,,,,
329,in,,,,,
329,AV,,,,,
329,driving,,,,,
329,close,,,,,
329,to,,,,,
329,parked,,,,,
329,vehicle,,,,,
329,on,,,,,
329,the,,,,,
329,right.,,,,,
329,Driver,,,,,
329,makes,,,,,
329,a,,,,,
329,preventive,,,,,
329,intervention,,,,,
329,to,,,,,
329,avoid,,,,,
329,any,,,,,
329,close,,,,,
329,encounters.,,,,,
329,Cause:,,,,,
329,Error,,,,,
329,in,,,,,
329,Lidar-vehicle,B-C,,,,
329,calibation,I-C,,,,
329,results,,,,,
329,in,,,,,
329,a,B-CE,,,,
329,higher,I-CE,,,,
329,cross,I-CE,,,,
329,track,I-CE,,,,
329,error,I-CE,,,,
329,in,,,,,
329,lateral,,,,,
329,controller,,,,,
329,causing,,,,,
329,the,B-E,,,,
329,wide,I-E,,,,
329,turn.,I-E,,,,
330,Planning,,,,,
330,Logic:,,,,,
330,following,,,,,
330,conservative,,,,,
330,"yield,",,,,,
330,vehicle,,,,,
330,behind,,,,,
330,made,,,,,
330,contact.,,,,,
330,No,,,,,
330,reportable,,,,,
330,damage,,,,,
330,of,,,,,
330,property,,,,,
330,or,,,,,
330,bodily,,,,,
330,injury,,,,,
331,The,,,,,
331,car,,,,,
331,was,,,,,
331,performing,,,,,
331,a,,,,,
331,parking,,,,,
331,"maneuver,",,,,,
331,when,,,,,
331,the,,,,,
331,driver,,,,,
331,had,,,,,
331,to,,,,,
