Sentence_id,Word,Label (J),Label (M),Label (Z),Unnamed: 5,Unnamed: 6,Unnamed: 7,O,B-C,I-C,B-E,I-E,B-BE,I-BE,Total_Label
102.0,minutes,I-E,O,O,,,driving,,,,,,,,O
102.0,every,O,O,O,,,about,,,,,,,,O
102.0,time,O,O,O,,,2021-05-08 00:00:00,,,,,,,,O
102.0,i,O,O,O,,,minutes,,,,,,,,O
102.0,get,O,O,O,,,every,,,,,,,,O
102.0,in,O,O,O,,,time,,,,,,,,O
102.0,my,O,O,O,,,i,,,,,,,,O
102.0,car,O,O,O,,,get,,,,,,,,O
102.0,when,O,O,O,,,in,,,,,,,,O
102.0,i,O,O,O,,,my,,,,,,,,O
102.0,turn,O,O,O,,,car,,,,,,,,O
102.0,off,O,O,O,,,when,,,,,,,,O
102.0,my,O,O,O,,,i,,,,,,,,O
102.0,car,O,O,O,,,turn,,,,,,,,O
102.0,and,O,O,O,,,off,,,,,,,,O
102.0,restart,O,O,O,,,my,,,,,,,,O
102.0,my,O,O,O,,,car,,,,,,,,O
102.0,car,O,O,O,,,and,,,,,,,,O
102.0,it,O,O,O,,,restart,,,,,,,,O
102.0,works,O,O,O,,,my,,,,,,,,O
102.0,again,O,O,O,,,car,,,,,,,,O
102.0,i,O,O,O,,,it,,,,,,,,O
102.0,called,O,O,O,,,works,,,,,,,,O
102.0,the,O,O,O,,,again,,,,,,,,O
102.0,dealership,O,O,O,,,i,,,,,,,,O
102.0,where,O,O,O,,,called,,,,,,,,O
102.0,work,O,O,O,,,the,,,,,,,,O
102.0,was,O,O,O,,,dealership,,,,,,,,O
102.0,performed,O,O,O,,,where,,,,,,,,O
102.0,and,O,O,O,,,work,,,,,,,,O
102.0,they,O,O,O,,,was,,,,,,,,O
102.0,stated,O,O,O,,,performed,,,,,,,,O
102.0,fixing,O,O,O,,,and,,,,,,,,O
102.0,the,O,O,O,,,they,,,,,,,,O
102.0,recall,O,O,O,,,stated,,,,,,,,O
102.0,would,O,O,O,,,fixing,,,,,,,,O
102.0,not,O,O,O,,,the,,,,,,,,O
102.0,have,O,O,O,,,recall,,,,,,,,O
102.0,caused,O,O,O,,,would,,,,,,,,O
102.0,this,O,O,O,,,not,,,,,,,,O
102.0,issue,O,O,O,,,have,,,,,,,,O
102.0,and,O,O,O,,,caused,,,,,,,,O
102.0,that,O,O,O,,,this,,,,,,,,O
102.0,i,O,O,O,,,issue,,,,,,,,O
102.0,would,O,O,O,,,and,,,,,,,,O
102.0,have,O,O,O,,,that,,,,,,,,O
102.0,to,O,O,O,,,i,,,,,,,,O
102.0,pay,O,O,O,,,would,,,,,,,,O
102.0,for,O,O,O,,,have,,,,,,,,O
102.0,a,O,O,O,,,to,,,,,,,,O
102.0,diagnostic,O,O,O,,,pay,,,,,,,,O
102.0,check,O,O,O,,,for,,,,,,,,O
102.0,1xxxx,O,O,O,,,a,,,,,,,,O
102.0,and,O,O,O,,,diagnostic,,,,,,,,O
102.0,i,O,O,O,,,check,,,,,,,,O
102.0,dont,O,O,O,,,1xxxx,,,,,,,,O
102.0,recall,O,O,O,,,and,,,,,,,,O
102.0,the,O,O,O,,,i,,,,,,,,O
102.0,estimated,O,O,O,,,dont,,,,,,,,O
102.0,prices,O,O,O,,,recall,,,,,,,,O
102.0,she,O,O,O,,,the,,,,,,,,O
102.0,stated,O,O,O,,,estimated,,,,,,,,O
102.0,for,O,O,O,,,prices,,,,,,,,O
102.0,the,O,O,O,,,she,,,,,,,,O
102.0,sensors,O,O,O,,,stated,,,,,,,,O
102.0,brackets,O,O,O,,,for,,,,,,,,O
102.0,and,O,O,O,,,the,,,,,,,,O
102.0,labor,O,O,O,,,sensors,,,,,,,,O
102.0,i,O,O,O,,,brackets,,,,,,,,O
102.0,will,O,O,O,,,and,,,,,,,,O
102.0,be,O,O,O,,,labor,,,,,,,,O
102.0,contacting,O,O,O,,,i,,,,,,,,O
102.0,nissan,O,O,O,,,will,,,,,,,,O
102.0,themselves,O,O,O,,,be,,,,,,,,O
102.0,to,O,O,O,,,contacting,,,,,,,,O
102.0,see,O,O,O,,,nissan,,,,,,,,O
102.0,what,O,O,O,,,themselves,,,,,,,,O
102.0,option,O,O,O,,,to,,,,,,,,O
103.0,tl,O,O,O,,,see,,,,,,,,O
103.0,the,O,O,O,,,what,,,,,,,,O
103.0,contact,O,O,O,,,option,,,,,,,,O
103.0,owns,O,O,O,,,tl,,,,,,,,O
103.0,a,O,O,O,,,the,,,,,,,,O
103.0,2013,O,O,O,,,contact,,,,,,,,O
103.0,ford,O,O,O,,,owns,,,,,,,,O
103.0,explorer,O,O,O,,,a,,,,,,,,O
103.0,the,O,O,O,,,2013,,,,,,,,O
103.0,contact,O,O,O,,,ford,,,,,,,,O
103.0,stated,O,O,O,,,explorer,,,,,,,,O
103.0,that,O,O,O,,,the,,,,,,,,O
103.0,after,O,O,O,,,contact,,,,,,,,O
103.0,starting,O,O,O,,,stated,,,,,,,,O
103.0,the,O,O,O,,,that,,,,,,,,O
103.0,vehicle,O,O,O,,,after,,,,,,,,O
103.0,the,O,O,B-E,,,starting,,,,,,,,O
103.0,power,O,O,I-E,,,the,,,,,,,,O
103.0,steering,O,O,I-E,,,vehicle,,,,,,,,O
103.0,assist,O,O,I-E,,,the,,,,,,,,O
103.0,message,O,O,I-E,,,power,,,,,,,,O
103.0,was,O,O,I-E,,,steering,,,,,,,,O
103.0,displayed,O,O,I-E,,,assist,,,,,,,,O
103.0,on,O,O,I-E,,,message,,,,,,,,O
103.0,the,O,O,I-E,,,was,,,,,,,,O
103.0,instrument,O,O,I-E,,,displayed,,,,,,,,O
103.0,panel,O,O,I-E,,,on,,,,,,,,O
103.0,the,B-E,B-E,I-E,,,the,,,,,,,,B-E
103.0,steering,I-E,I-E,I-E,,,instrument,,,,,,,,I-E
103.0,wheel,I-E,I-E,I-E,,,panel,,,,,,,,I-E
103.0,was,I-E,I-E,I-E,,,the,,,,,,,,I-E
103.0,difficult,I-E,I-E,I-E,,,steering,,,,,,,,I-E
103.0,to,I-E,I-E,I-E,,,wheel,,,,,,,,I-E
103.0,turn,I-E,I-E,I-E,,,was,,,,,,,,I-E
103.0,in,I-E,I-E,I-E,,,difficult,,,,,,,,I-E
103.0,either,I-E,I-E,I-E,,,to,,,,,,,,I-E
103.0,direction,I-E,I-E,I-E,,,turn,,,,,,,,I-E
103.0,the,O,O,O,,,in,,,,,,,,O
103.0,cause,O,O,O,,,either,,,,,,,,O
103.0,of,O,O,O,,,direction,,,,,,,,O
103.0,the,O,O,O,,,the,,,,,,,,O
103.0,failure,O,O,O,,,cause,,,,,,,,O
103.0,was,O,O,O,,,of,,,,,,,,O
103.0,not,O,O,O,,,the,,,,,,,,O
103.0,yet,O,O,O,,,failure,,,,,,,,O
103.0,determined,O,O,O,,,was,,,,,,,,O
103.0,the,O,O,O,,,not,,,,,,,,O
103.0,manufacturer,O,O,O,,,yet,,,,,,,,O
103.0,was,O,O,O,,,determined,,,,,,,,O
103.0,notified,O,O,O,,,the,,,,,,,,O
103.0,and,O,O,O,,,manufacturer,,,,,,,,O
103.0,indicated,O,O,O,,,was,,,,,,,,O
103.0,there,O,O,O,,,notified,,,,,,,,O
103.0,were,O,O,O,,,and,,,,,,,,O
103.0,no,O,O,O,,,indicated,,,,,,,,O
103.0,recalls,O,O,O,,,there,,,,,,,,O
103.0,associated,O,O,O,,,were,,,,,,,,O
103.0,with,O,O,O,,,no,,,,,,,,O
103.0,the,O,O,O,,,recalls,,,,,,,,O
103.0,failure,O,O,O,,,associated,,,,,,,,O
103.0,the,O,O,O,,,with,,,,,,,,O
103.0,local,O,O,O,,,the,,,,,,,,O
103.0,dealer,O,O,O,,,failure,,,,,,,,O
103.0,was,O,O,O,,,the,,,,,,,,O
103.0,not,O,O,O,,,local,,,,,,,,O
103.0,contacted,O,O,O,,,dealer,,,,,,,,O
103.0,the,O,O,O,,,was,,,,,,,,O
103.0,failure,O,O,O,,,not,,,,,,,,O
103.0,mileage,O,O,O,,,contacted,,,,,,,,O
103.0,was,O,O,O,,,the,,,,,,,,O
103.0,18000000,O,O,O,,,failure,,,,,,,,O
104.0,1,O,O,O,,,mileage,,,,,,,,O
104.0,the,O,O,B-E,,,was,,,,,,,,O
104.0,display,O,O,I-E,,,18000000,,,,,,,,O
104.0,screen,O,O,I-E,,,1,,,,,,,,O
104.0,went,O,O,I-E,,,the,,,,,,,,O
104.0,black,O,O,I-E,,,display,,,,,,,,O
104.0,while,O,O,O,,,screen,,,,,,,,O
104.0,driving,O,O,O,,,went,,,,,,,,O
104.0,using,O,O,O,,,black,,,,,,,,O
104.0,navigation,O,O,O,,,while,,,,,,,,O
104.0,the,O,O,B-C,,,driving,,,,,,,,O
104.0,fault,O,O,I-C,,,using,,,,,,,,O
104.0,was,O,O,I-C,,,navigation,,,,,,,,O
104.0,a,O,O,I-C,,,the,,,,,,,,O
104.0,defective,O,O,I-C,,,fault,,,,,,,,O
104.0,hmi,O,O,I-C,,,was,,,,,,,,O
104.0,module,O,O,I-C,,,a,,,,,,,,O
104.0,gm,O,O,I-C,,,defective,,,,,,,,O
104.0,part,O,O,I-C,,,hmi,,,,,,,,O
104.0,84296482,O,O,I-C,,,module,,,,,,,,O
104.0,at,O,O,O,,,gm,,,,,,,,O
104.0,a,O,O,O,,,part,,,,,,,,O
104.0,cost,O,O,O,,,84296482,,,,,,,,O
104.0,of,O,O,O,,,at,,,,,,,,O
104.0,1100,O,O,O,,,a,,,,,,,,O
104.0,see,O,O,O,,,cost,,,,,,,,O
104.0,attached,O,O,O,,,of,,,,,,,,O
104.0,document,O,O,O,,,1100,,,,,,,,O
104.0,the,B-C,B-C,O,,,see,,,,,,,,B-C
104.0,sudden,I-C,I-C,O,,,attached,,,,,,,,I-C
104.0,loss,I-C,I-C,O,,,document,,,,,,,,I-C
104.0,of,I-C,I-C,O,,,the,,,,,,,,I-C
104.0,the,I-C,I-C,O,,,sudden,,,,,,,,I-C
104.0,screen,I-C,I-C,O,,,loss,,,,,,,,I-C
104.0,was,I-C,O,O,,,of,,,,,,,,O
104.0,disconcerting,I-C,O,O,,,the,,,,,,,,O
104.0,and,O,O,O,,,screen,,,,,,,,O
104.0,could,O,O,O,,,was,,,,,,,,O
104.0,have,O,O,O,,,disconcerting,,,,,,,,O
104.0,caused,O,O,O,,,and,,,,,,,,O
104.0,an,B-E,B-E,O,,,could,,,,,,,,B-E
104.0,accident,I-E,I-E,O,,,have,,,,,,,,I-E
104.0,this,O,O,O,,,caused,,,,,,,,O
104.0,should,O,O,O,,,an,,,,,,,,O
104.0,lead,O,O,O,,,accident,,,,,,,,O
104.0,to,O,O,O,,,this,,,,,,,,O
104.0,a,O,O,O,,,should,,,,,,,,O
104.0,recall,O,O,O,,,lead,,,,,,,,O
104.0,and,O,O,O,,,to,,,,,,,,O
104.0,reimbursement,O,O,O,,,a,,,,,,,,O
104.0,of,O,O,O,,,recall,,,,,,,,O
104.0,the,O,O,O,,,and,,,,,,,,O
104.0,repair,O,O,O,,,reimbursement,,,,,,,,O
104.0,cost,O,O,O,,,of,,,,,,,,O
104.0,2,O,O,O,,,the,,,,,,,,O
104.0,when,O,O,O,,,repair,,,,,,,,O
104.0,the,O,B-C,O,,,cost,,,,,,,,O
104.0,adaptive,O,I-C,O,,,2,,,,,,,,O
104.0,cruise,O,I-C,O,,,when,,,,,,,,O
104.0,control,O,I-C,O,,,the,,,,,,,,O
104.0,acc,O,I-C,O,,,adaptive,,,,,,,,O
104.0,causes,O,O,O,,,cruise,,,,,,,,O
104.0,the,O,B-E,O,,,control,,,,,,,,O
104.0,brakes,O,I-E,O,,,acc,,,,,,,,O
104.0,to,O,I-E,O,,,causes,,,,,,,,O
104.0,be,O,I-E,O,,,the,,,,,,,,O
104.0,applied,O,I-E,O,,,brakes,,,,,,,,O
104.0,it,O,O,O,,,to,,,,,,,,O
104.0,does,O,O,O,,,be,,,,,,,,O
104.0,so,O,O,O,,,applied,,,,,,,,O
104.0,very,O,O,O,,,it,,,,,,,,O
104.0,suddenly,O,O,O,,,does,,,,,,,,O
104.0,and,O,O,O,,,so,,,,,,,,O
104.0,in,O,O,O,,,very,,,,,,,,O
104.0,the,O,O,O,,,suddenly,,,,,,,,O
104.0,abs,O,O,O,,,and,,,,,,,,O
104.0,chattering,O,O,O,,,in,,,,,,,,O
104.0,mode,O,O,O,,,the,,,,,,,,O
104.0,even,O,O,O,,,abs,,,,,,,,O
104.0,when,O,O,O,,,chattering,,,,,,,,O
104.0,there,O,O,O,,,mode,,,,,,,,O
104.0,is,O,O,O,,,even,,,,,,,,O
104.0,no,O,O,O,,,when,,,,,,,,O
104.0,collision,O,O,O,,,there,,,,,,,,O
104.0,danger,O,O,O,,,is,,,,,,,,O
104.0,this,O,O,O,,,no,,,,,,,,O
104.0,produces,O,O,O,,,collision,,,,,,,,O
104.0,a,O,O,O,,,danger,,,,,,,,O
104.0,jolt,O,O,O,,,this,,,,,,,,O
104.0,to,O,O,O,,,produces,,,,,,,,O
104.0,the,O,O,O,,,a,,,,,,,,O
104.0,drivers,O,O,O,,,jolt,,,,,,,,O
104.0,and,O,O,O,,,to,,,,,,,,O
104.0,occupants,O,O,O,,,the,,,,,,,,O
104.0,which,O,O,O,,,drivers,,,,,,,,O
104.0,is,O,O,O,,,and,,,,,,,,O
104.0,an,O,O,O,,,occupants,,,,,,,,O
104.0,unexpected,O,O,O,,,which,,,,,,,,O
104.0,and,O,O,O,,,is,,,,,,,,O
104.0,unsafe,O,O,O,,,an,,,,,,,,O
104.0,response,O,O,O,,,unexpected,,,,,,,,O
105.0,my,O,O,O,,,and,,,,,,,,O
105.0,wife,O,O,O,,,unsafe,,,,,,,,O
105.0,was,O,O,O,,,response,,,,,,,,O
105.0,driving,O,O,O,,,my,,,,,,,,O
105.0,her,O,O,O,,,wife,,,,,,,,O
105.0,brand,O,O,O,,,was,,,,,,,,O
105.0,new,O,O,O,,,driving,,,,,,,,O
105.0,nissan,O,O,O,,,her,,,,,,,,O
105.0,rogue,O,O,O,,,brand,,,,,,,,O
105.0,2020,O,O,O,,,new,,,,,,,,O
105.0,she,O,O,O,,,nissan,,,,,,,,O
105.0,was,O,O,O,,,rogue,,,,,,,,O
105.0,headed,O,O,O,,,2020,,,,,,,,O
105.0,to,O,O,O,,,she,,,,,,,,O
105.0,work,O,O,O,,,was,,,,,,,,O
105.0,and,O,O,O,,,headed,,,,,,,,O
105.0,it,O,O,O,,,to,,,,,,,,O
105.0,was,O,O,O,,,work,,,,,,,,O
105.0,snowing,O,O,O,,,and,,,,,,,,O
105.0,as,O,O,O,,,it,,,,,,,,O
105.0,she,O,O,O,,,was,,,,,,,,O
105.0,was,O,O,O,,,snowing,,,,,,,,O
105.0,driving,O,O,O,,,as,,,,,,,,O
105.0,down,O,O,O,,,she,,,,,,,,O
105.0,the,O,O,O,,,was,,,,,,,,O
105.0,road,O,O,O,,,driving,,,,,,,,O
105.0,the,B-E,B-E,B-C,,,down,,,,,,,,B-E
105.0,automated,I-E,I-E,I-C,,,the,,,,,,,,I-E
105.0,emergency,I-E,I-E,I-C,,,road,,,,,,,,I-E
105.0,braking,I-E,I-E,I-C,,,the,,,,,,,,I-E
105.0,system,I-E,I-E,I-C,,,automated,,,,,,,,I-E
105.0,literally,I-E,I-E,I-C,,,emergency,,,,,,,,I-E
105.0,slammed,I-E,I-E,I-C,,,braking,,,,,,,,I-E
105.0,on,I-E,I-E,I-C,,,system,,,,,,,,I-E
105.0,the,I-E,I-E,I-C,,,literally,,,,,,,,I-E
105.0,brakes,I-E,I-E,I-C,,,slammed,,,,,,,,I-E
105.0,at,O,I-E,I-C,,,on,,,,,,,,O
105.0,full,O,I-E,I-C,,,the,,,,,,,,O
105.0,force,O,I-E,I-C,,,brakes,,,,,,,,O
105.0,making,O,O,O,,,at,,,,,,,,O
105.0,her,O,O,O,,,full,,,,,,,,O
105.0,slip,O,O,B-E,,,force,,,,,,,,O
105.0,and,O,O,I-E,,,making,,,,,,,,O
105.0,go,O,O,I-E,,,her,,,,,,,,O
105.0,over,O,O,I-E,,,slip,,,,,,,,O
105.0,a,O,O,I-E,,,and,,,,,,,,O
105.0,curb,O,O,I-E,,,go,,,,,,,,O
105.0,my,O,O,O,,,over,,,,,,,,O
105.0,wife,O,O,O,,,a,,,,,,,,O
105.0,did,O,O,O,,,curb,,,,,,,,O
105.0,not,O,O,O,,,my,,,,,,,,O
105.0,even,O,O,O,,,wife,,,,,,,,O
105.0,touch,O,O,O,,,did,,,,,,,,O
105.0,the,O,O,O,,,not,,,,,,,,O
105.0,brakes,O,O,O,,,even,,,,,,,,O
105.0,all,O,O,O,,,touch,,,,,,,,O
105.0,she,O,O,O,,,the,,,,,,,,O
105.0,had,O,O,O,,,brakes,,,,,,,,O
105.0,time,O,O,O,,,all,,,,,,,,O
105.0,to,O,O,O,,,she,,,,,,,,O
105.0,do,O,O,O,,,had,,,,,,,,O
105.0,was,O,O,O,,,time,,,,,,,,O
105.0,brace,O,O,O,,,to,,,,,,,,O
105.0,for,O,O,O,,,do,,,,,,,,O
105.0,the,O,O,O,,,was,,,,,,,,O
105.0,crash,O,O,O,,,brace,,,,,,,,O
105.0,if,O,O,O,,,for,,,,,,,,O
105.0,this,O,O,O,,,the,,,,,,,,O
105.0,would,O,O,O,,,crash,,,,,,,,O
105.0,have,O,O,O,,,if,,,,,,,,O
105.0,happened,O,O,O,,,this,,,,,,,,O
105.0,on,O,O,O,,,would,,,,,,,,O
105.0,the,O,O,O,,,have,,,,,,,,O
105.0,highway,O,O,O,,,happened,,,,,,,,O
105.0,i,O,O,O,,,on,,,,,,,,O
105.0,would,O,O,O,,,the,,,,,,,,O
105.0,not,O,O,O,,,highway,,,,,,,,O
105.0,have,O,O,O,,,i,,,,,,,,O
105.0,a,O,O,O,,,would,,,,,,,,O
105.0,wife,O,O,O,,,not,,,,,,,,O
105.0,right,O,O,O,,,have,,,,,,,,O
105.0,now,O,O,O,,,a,,,,,,,,O
105.0,this,O,O,O,,,wife,,,,,,,,O
105.0,happened,O,O,O,,,right,,,,,,,,O
105.0,on,O,O,O,,,now,,,,,,,,O
105.0,1272021,O,O,O,,,this,,,,,,,,O
105.0,the,B-C,B-C,O,,,happened,,,,,,,,B-C
105.0,collision,I-C,I-C,O,,,on,,,,,,,,I-C
105.0,system,I-C,I-C,O,,,1272021,,,,,,,,I-C
105.0,of,O,O,O,,,the,,,,,,,,O
105.0,the,O,O,O,,,collision,,,,,,,,O
105.0,vehicle,O,O,O,,,system,,,,,,,,O
105.0,caused,O,O,O,,,of,,,,,,,,O
105.0,this,O,O,O,,,the,,,,,,,,O
105.0,due,O,O,O,,,vehicle,,,,,,,,O
105.0,to,O,O,O,,,caused,,,,,,,,O
105.0,what,O,O,O,,,this,,,,,,,,O
105.0,the,O,O,O,,,due,,,,,,,,O
105.0,vehicle,O,O,O,,,to,,,,,,,,O
105.0,itself,O,O,O,,,what,,,,,,,,O
105.0,is,O,O,O,,,the,,,,,,,,O
105.0,saying,O,O,O,,,vehicle,,,,,,,,O
105.0,malfunction,O,O,O,,,itself,,,,,,,,O
105.0,in,O,O,O,,,is,,,,,,,,O
105.0,the,O,O,O,,,saying,,,,,,,,O
105.0,front,O,O,O,,,malfunction,,,,,,,,O
105.0,and,O,O,O,,,in,,,,,,,,O
105.0,rear,O,O,O,,,the,,,,,,,,O
105.0,collision,O,O,O,,,front,,,,,,,,O
105.0,systems,O,O,O,,,and,,,,,,,,O
105.0,she,O,O,O,,,rear,,,,,,,,O
105.0,was,O,O,O,,,collision,,,,,,,,O
105.0,scared,O,O,O,,,systems,,,,,,,,O
105.0,to,O,O,O,,,she,,,,,,,,O
105.0,death,O,O,O,,,was,,,,,,,,O
105.0,the,O,O,O,,,scared,,,,,,,,O
105.0,collision,O,O,O,,,to,,,,,,,,O
105.0,system,O,O,O,,,death,,,,,,,,O
105.0,is,O,O,O,,,the,,,,,,,,O
105.0,supposed,O,O,O,,,collision,,,,,,,,O
106.0,tl,O,O,O,,,system,,,,,,,,O
106.0,the,O,O,O,,,is,,,,,,,,O
106.0,contact,O,O,O,,,supposed,,,,,,,,O
106.0,owns,O,O,O,,,tl,,,,,,,,O
106.0,a,O,O,O,,,the,,,,,,,,O
106.0,2018,O,O,O,,,contact,,,,,,,,O
106.0,nissan,O,O,O,,,owns,,,,,,,,O
106.0,rogue,O,O,O,,,a,,,,,,,,O
106.0,the,O,O,O,,,2018,,,,,,,,O
106.0,contact,O,O,O,,,nissan,,,,,,,,O
106.0,stated,O,O,O,,,rogue,,,,,,,,O
106.0,that,O,O,O,,,the,,,,,,,,O
106.0,while,O,O,O,,,contact,,,,,,,,O
106.0,driving,O,O,O,,,stated,,,,,,,,O
106.0,approximately,O,O,O,,,that,,,,,,,,O
106.0,55,O,O,O,,,while,,,,,,,,O
106.0,mph,O,O,O,,,driving,,,,,,,,O
106.0,the,B-C,O,B-CE,,,approximately,,,,,,,,B-C
106.0,vehicle,I-C,O,I-CE,,,55,,,,,,,,I-C
106.0,stalled,I-C,O,I-CE,,,mph,,,,,,,,I-C
106.0,the,I-C,B-C,I-CE,,,the,,,,,,,,I-C
106.0,automatic,I-C,I-C,I-CE,,,vehicle,,,,,,,,I-C
106.0,braking,I-C,I-C,I-CE,,,stalled,,,,,,,,I-C
106.0,system,I-C,I-C,I-CE,,,the,,,,,,,,I-C
106.0,alarm,I-C,I-C,I-CE,,,automatic,,,,,,,,I-C
106.0,sounded,I-C,I-C,I-CE,,,braking,,,,,,,,I-C
106.0,and,O,O,O,,,system,,,,,,,,O
106.0,caused,O,O,O,,,alarm,,,,,,,,O
106.0,the,B-E,B-E,B-E,,,sounded,,,,,,,,B-E
106.0,stall,I-E,I-E,I-E,,,and,,,,,,,,I-E
106.0,however,O,O,O,,,caused,,,,,,,,O
106.0,the,O,O,O,,,the,,,,,,,,O
106.0,vehicle,O,O,O,,,stall,,,,,,,,O
106.0,regained,O,O,O,,,however,,,,,,,,O
106.0,mobility,O,O,O,,,the,,,,,,,,O
106.0,the,O,O,O,,,vehicle,,,,,,,,O
106.0,contact,O,O,O,,,regained,,,,,,,,O
106.0,pulled,O,O,O,,,mobility,,,,,,,,O
106.0,over,O,O,O,,,the,,,,,,,,O
106.0,to,O,O,O,,,contact,,,,,,,,O
106.0,the,O,O,O,,,pulled,,,,,,,,O
106.0,slow,O,O,O,,,over,,,,,,,,O
106.0,lane,O,O,O,,,to,,,,,,,,O
106.0,and,O,O,O,,,the,,,,,,,,O
106.0,continued,O,O,O,,,slow,,,,,,,,O
106.0,to,O,O,O,,,lane,,,,,,,,O
106.0,drive,O,O,O,,,and,,,,,,,,O
106.0,at,O,O,O,,,continued,,,,,,,,O
106.0,a,O,O,O,,,to,,,,,,,,O
106.0,slower,O,O,O,,,drive,,,,,,,,O
106.0,speed,O,O,O,,,at,,,,,,,,O
106.0,the,O,O,O,,,a,,,,,,,,O
106.0,contact,O,O,O,,,slower,,,,,,,,O
106.0,stated,O,O,O,,,speed,,,,,,,,O
106.0,that,O,O,O,,,the,,,,,,,,O
106.0,the,O,O,O,,,contact,,,,,,,,O
106.0,feature,O,O,O,,,stated,,,,,,,,O
106.0,was,O,O,O,,,that,,,,,,,,O
106.0,disabled,O,O,O,,,the,,,,,,,,O
106.0,whenever,O,O,O,,,feature,,,,,,,,O
106.0,they,O,O,O,,,was,,,,,,,,O
106.0,drove,O,O,O,,,disabled,,,,,,,,O
106.0,the,O,O,O,,,whenever,,,,,,,,O
106.0,vehicle,O,O,O,,,they,,,,,,,,O
106.0,to,O,O,O,,,drove,,,,,,,,O
106.0,avoid,O,O,O,,,the,,,,,,,,O
106.0,the,O,O,O,,,vehicle,,,,,,,,O
106.0,failure,O,O,O,,,to,,,,,,,,O
106.0,from,O,O,O,,,avoid,,,,,,,,O
106.0,recurring,O,O,O,,,the,,,,,,,,O
106.0,the,O,O,O,,,failure,,,,,,,,O
106.0,contact,O,O,O,,,from,,,,,,,,O
106.0,took,O,O,O,,,recurring,,,,,,,,O
106.0,the,O,O,O,,,the,,,,,,,,O
106.0,vehicle,O,O,O,,,contact,,,,,,,,O
106.0,to,O,O,O,,,took,,,,,,,,O
106.0,maus,O,O,O,,,the,,,,,,,,O
106.0,nissan,O,O,O,,,vehicle,,,,,,,,O
106.0,of,O,O,O,,,to,,,,,,,,O
106.0,new,O,O,O,,,maus,,,,,,,,O
106.0,port,O,O,O,,,nissan,,,,,,,,O
106.0,richey,O,O,O,,,of,,,,,,,,O
106.0,3939,O,O,O,,,new,,,,,,,,O
106.0,us-19,O,O,O,,,port,,,,,,,,O
106.0,new,O,O,O,,,richey,,,,,,,,O
106.0,port,O,O,O,,,3939,,,,,,,,O
106.0,richey,O,O,O,,,us-19,,,,,,,,O
106.0,fl,O,O,O,,,new,,,,,,,,O
106.0,34652,O,O,O,,,port,,,,,,,,O
106.0,-727,O,O,O,,,richey,,,,,,,,O
106.0,999-6287,O,O,O,,,fl,,,,,,,,O
106.0,who,O,O,O,,,34652,,,,,,,,O
106.0,informed,O,O,O,,,-727,,,,,,,,O
106.0,the,O,O,O,,,999-6287,,,,,,,,O
106.0,contact,O,O,O,,,who,,,,,,,,O
106.0,that,O,O,O,,,informed,,,,,,,,O
106.0,the,O,O,B-C,,,the,,,,,,,,O
106.0,cruise,O,O,I-C,,,contact,,,,,,,,O
106.0,control,O,O,I-C,,,that,,,,,,,,O
106.0,sensor,O,O,I-C,,,the,,,,,,,,O
106.0,and,O,O,I-C,,,cruise,,,,,,,,O
106.0,bracket,O,O,I-C,,,control,,,,,,,,O
106.0,needed,O,O,I-C,,,sensor,,,,,,,,O
106.0,to,O,O,I-C,,,and,,,,,,,,O
106.0,be,O,O,I-C,,,bracket,,,,,,,,O
106.0,replaced,O,O,I-C,,,needed,,,,,,,,O
106.0,the,O,O,O,,,to,,,,,,,,O
106.0,vehicle,O,O,O,,,be,,,,,,,,O
106.0,had,O,O,O,,,replaced,,,,,,,,O
106.0,not,O,O,O,,,the,,,,,,,,O
106.0,been,O,O,O,,,vehicle,,,,,,,,O
107.0,when,O,O,O,,,had,,,,,,,,O
107.0,my,O,B-E,O,,,not,,,,,,,,O
107.0,mcu,O,I-E,O,,,been,,,,,,,,O
107.0,fails,O,I-E,O,,,when,,,,,,,,O
107.0,i,O,O,O,,,my,,,,,,,,O
107.0,receive,O,O,O,,,mcu,,,,,,,,O
107.0,a,O,O,O,,,fails,,,,,,,,O
107.0,message,O,O,O,,,i,,,,,,,,O
107.0,that,O,O,O,,,receive,,,,,,,,O
107.0,says,O,O,O,,,a,,,,,,,,O
107.0,autopilot,O,O,B-E,,,message,,,,,,,,O
107.0,safetyconvenience,O,O,I-E,,,that,,,,,,,,O
107.0,features,O,O,I-E,,,says,,,,,,,,O
107.0,unavailable,O,O,I-E,,,autopilot,,,,,,,,O
107.0,teslas,O,O,I-E,,,safetyconvenience,,,,,,,,O
107.0,text,O,O,I-E,,,features,,,,,,,,O
107.0,messages,O,O,I-E,,,unavailable,,,,,,,,O
107.0,to,O,O,I-E,,,teslas,,,,,,,,O
107.0,me,O,O,I-E,,,text,,,,,,,,O
107.0,state,O,O,I-E,,,messages,,,,,,,,O
107.0,-,O,O,I-E,,,to,,,,,,,,O
107.0,the,B-E,O,I-E,,,me,,,,,,,,B-E
107.0,issue,I-E,O,I-E,,,state,,,,,,,,I-E
107.0,that,I-E,O,I-E,,,-,,,,,,,,I-E
107.0,you,I-E,O,I-E,,,the,,,,,,,,I-E
107.0,experienced,I-E,O,I-E,,,issue,,,,,,,,I-E
107.0,with,I-E,O,I-E,,,that,,,,,,,,I-E
107.0,the,I-E,O,I-E,,,you,,,,,,,,I-E
