Sentence_id,Word,Manual
1459,resembling,I-C
1459,HTC's,O
1459,own,O
1459,Sense,O
1459,UI,O
1459,widgets,O
1459,.,O
1460,The,B-E
1460,fire,I-E
1460,is,O
1460,caused,O
1460,by,O
1460,overheating,B-C
1460,of,I-C
1460,connections,I-C
1460,",",I-C
1460,which,I-C
1460,is,I-C
1460,cause,I-C
1460,by,I-C
1460,its,I-C
1460,turn,I-C
1460,by,I-C
1460,poor,I-C
1460,ohmic,I-C
1460,contact,I-C
1460,.,O
1461,Figure,O
1461,9,O
1461,shows,O
1461,the,O
1461,average,O
1461,delays,O
1461,obtained,O
1461,with,O
1461,this,O
1461,policy,O
1461,as,O
1461,compared,O
1461,with,O
1461,those,O
1461,of,O
1461,the,O
1461,previous,O
1461,subsection,O
1461,.,O
1462,Space,O
1462,shuttle,O
1462,science,O
1462,shows,O
1462,how,O
1462,1908,O
1462,Tunguska,B-E
1462,explosion,I-E
1462,was,O
1462,caused,O
1462,by,O
1462,a,B-C
1462,comet,I-C
1462,.,O
1463,Cobalt,B-C
1463,metal,I-C
1463,fume,I-C
1463,and,I-C
1463,dust,I-C
1463,cause,O
1463,upper,B-E
1463,respiratory,I-E
1463,tract,I-E
1463,irritation,I-E
1463,",",I-E
1463,chronic,I-E
1463,interstitial,I-E
1463,pneumonitis,I-E
1463,",",I-E
1463,and,I-E
1463,skin,I-E
1463,sensitization,I-E
1463,.,O
1464,Every,O
1464,child,O
1464,and,O
1464,young,O
1464,person,O
1464,seen,O
1464,at,O
1464,Starship,B-E
1464,with,I-E
1464,intoxication,I-E
1464,from,O
1464,alcohol,B-C
1464,or,I-C
1464,illicit,I-C
1464,drug,I-C
1464,use,I-C
1464,had,O
1464,a,O
1464,social,O
1464,work,O
1464,assessment,O
1464,before,O
1464,leaving,O
1464,the,O
1464,hospital,O
1464,.,O
1465,With,B-E
1465,the,I-E
1465,pollution,I-E
1465,caused,O
1465,by,O
1465,the,B-C
1465,buring,I-C
1465,of,I-C
1465,coal,I-C
1465,",",O
1465,the,B-E
1465,light,I-E
1465,colored,I-E
1465,tree,I-E
1465,trunks,I-E
1465,became,I-E
1465,darker,I-E
1465,due,O
1465,to,O
1465,soot,B-C
1465,.,O
1466,Continued,B-C
1466,exposure,I-C
1466,to,I-C
1466,higher,I-C
1466,concentrations,I-C
1466,of,I-C
1466,the,I-C
1466,gas,I-C
1466,cause,O
1466,disorientation,B-E
1466,",",I-E
1466,convulsions,I-E
1466,",",I-E
1466,unconsciousness,I-E
1466,and,I-E
1466,death,I-E
1466,.,O
1467,These,O
1467,chemical,O
1467,studies,O
1467,were,O
1467,directed,O
1467,toward,O
1467,proof,O
1467,of,O
1467,structure,O
1467,of,O
1467,the,O
1467,indole,O
1467,components,O
1467,of,O
1467,the,O
1467,seeds,O
1467,.,O
1468,The,O
1468,riot,O
1468,was,O
1468,instigated,O
1468,by,O
1468,the,O
1468,clergy,O
1468,of,O
1468,the,O
1468,Church,O
1468,of,O
1468,England,O
1468,with,O
1468,the,O
1468,active,O
1468,support,O
1468,and,O
1468,collaboration,O
1468,of,O
1468,the,O
1468,magistrates,O
1468,.,O
1469,But,O
1469,the,B-E
1469,discomfort,I-E
1469,caused,O
1469,by,O
1469,the,B-C
1469,ointment,I-C
1469,and,I-C
1469,the,I-C
1469,duration,I-C
1469,of,I-C
1469,treatment,I-C
1469,often,O
1469,N,O
1469,in,O
1469,non,O
1469,compliance,O
1469,.,O
1470,Menopause,B-C
1470,and,I-C
1470,PMS,I-C
1470,cause,O
1470,stress,B-E
1470,and,I-E
1470,anxiety,I-E
1470,even,O
1470,without,O
1470,imbalanced,O
1470,hormones,O
1470,.,O
1471,The,B-C
1471,killings,I-C
1471,resulted,O
1471,in,O
1471,indiscriminate,B-E
1471,firing,I-E
1471,by,I-E
1471,unknown,I-E
1471,people,I-E
1471,in,I-E
1471,Garden,I-E
1471,area,I-E
1471,of,I-E
1471,the,I-E
1471,city,I-E
1471,.,O
1472,The,O
1472,cow,O
1472,makes,O
1472,a,O
1472,sound,O
1472,called,O
1472,lowing,O
1472,",",O
1472,also,O
1472,known,O
1472,as,O
1472,mooing,O
1472,.,O
1473,Flashes,B-E
1473,are,O
1473,caused,O
1473,by,O
1473,the,B-C
1473,vitreous,I-C
1473,gel,I-C
1473,tugging,I-C
1473,on,I-C
1473,the,I-C
1473,retina,I-C
1473,.,O
1474,Information,O
1474,about,O
1474,Salmonellosis,O
1474,",",O
1474,an,B-E
1474,illness,I-E
1474,caused,O
1474,by,O
1474,a,B-C
1474,bacteria,I-C
1474,found,O
1474,in,O
1474,raw,O
1474,food,O
1474,",",O
1474,soil,O
1474,",",O
1474,or,O
1474,water,O
1474,.,O
1475,Natural,O
1475,Liver,O
1475,Cirrhosis,O
1475,Treatment,O
1475,Liver,O
1475,cirrhosis,O
1475,is,O
1475,a,B-C
1475,degenerative,I-C
1475,inflammatory,I-C
1475,disease,I-C
1475,that,O
1475,results,O
1475,in,O
1475,hardening,B-E
1475,and,I-E
1475,scarring,I-E
1475,of,I-E
1475,liver,I-E
1475,cells,I-E
1475,.,O
1476,And,O
1476,these,B-C
1476,gases,I-C
1476,cause,O
1476,evaporation,B-E
1476,of,I-E
1476,water,I-E
1476,from,I-E
1476,sea,I-E
1476,and,I-E
1476,soil,I-E
1476,.,O
1477,I,O
1477,am,O
1477,currently,O
1477,taking,O
1477,a,B-C
1477,medication,I-C
1477,which,O
1477,causes,O
1477,tingling,B-E
1477,in,I-E
1477,my,I-E
1477,hands,I-E
1477,and,I-E
1477,feet,I-E
1477,",",O
1477,but,O
1477,I,O
1477,also,O
1477,have,O
1477,vitamin,O
1477,d,O
1477,deficiency,O
1477,r,O
1477,t,O
1477,hyperparathyroidism,O
1477,and,O
1477,my,O
1477,calcium,O
1477,is,O
1477,up,O
1477,and,O
1477,down,O
1477,.,O
1478,But,O
1478,by,O
1478,far,O
1478,the,O
1478,most,O
1478,frequent,O
1478,tsunami,O
1478,maker,O
1478,is,O
1478,the,B-E
1478,buckling,I-E
1478,of,I-E
1478,the,I-E
1478,seafloor,I-E
1478,caused,O
1478,by,O
1478,an,B-C
1478,undersea,I-C
1478,earthquake,I-C
1478,.,O
1479,A,O
1479,magnetic,O
1479,bracelet,O
1479,helps,O
1479,the,B-E
1479,pain,I-E
1479,from,O
1479,stroke,B-C
1479,in,I-C
1479,your,I-C
1479,arm,I-C
1479,.,O
1480,Dalindyebo,O
1480,R900,O
1480,million,O
1480,and,O
1480,the,O
1480,tribe,O
1480,a,O
1480,further,O
1480,R80,O
1480,billion,O
1480,in,O
1480,compensation,O
1480,for,O
1480,the,B-E
1480,humiliation,I-E
1480,caused,O
1480,by,O
1480,the,B-C
1480,monarch's,I-C
1480,criminal,I-C
1480,trial,I-C
1480,.,O
1481,Lesions,B-C
1481,involving,O
1481,the,O
1481,medial,O
1481,part,O
1481,of,O
1481,the,O
1481,premotor,O
1481,cortex,O
1481,",",O
1481,the,O
1481,supplementary,O
1481,motor,O
1481,area,O
1481,SMA,O
1481,and,O
1481,the,O
1481,rear,O
1481,portion,O
1481,of,O
1481,the,O
1481,medial,O
1481,part,O
1481,of,O
1481,the,O
1481,precentral,O
1481,gyrus,O
1481,caused,O
1481,a,B-E
1481,contralateral,I-E
1481,",",I-E
1481,severe,I-E
1481,leg,I-E
1481,predominant,I-E
1481,hemiplegia,I-E
1481,",",I-E
1481,distally,I-E
1481,predominant,I-E
1481,and,I-E
1481,a,I-E
1481,less,I-E
1481,severe,I-E
1481,proximal,I-E
1481,weakness,I-E
1481,of,I-E
1481,the,I-E
1481,arm,I-E
1481,.,O
1482,Examining,O
1482,the,B-E
1482,disruption,I-E
1482,caused,O
1482,by,O
1482,pupil,B-C
1482,mobility,I-C
1482,.,O
1483,The,O
1483,second,O
1483,injury,O
1483,also,O
1483,started,O
1483,from,O
1483,the,O
1483,aforementioned,O
1483,collision,O
1483,",",O
1483,but,O
1483,has,O
1483,only,O
1483,recently,O
1483,re,O
1483,surfaced,O
1483,.,O
1484,Production,B-E
1484,and,I-E
1484,investigation,I-E
1484,of,I-E
1484,such,I-E
1484,a,I-E
1484,detector,I-E
1484,arose,O
1484,from,O
1484,an,B-C
1484,inadequate,I-C
1484,sensitivity,I-C
1484,of,I-C
1484,a,I-C
1484,commercial,I-C
1484,p,I-C
1484,type,I-C
1484,Si,I-C
1484,detector,I-C
1484,.,O
1485,The,B-E
1485,inflammation,I-E
1485,is,O
1485,caused,O
1485,by,O
1485,the,B-C
1485,growth,I-C
1485,of,I-C
1485,unusual,I-C
1485,bacteria,I-C
1485,",",O
1485,which,O
1485,usually,O
1485,From,O
1485,from,O
1485,antibiotic,O
1485,use,O
1485,.,O
1486,The,B-C
1486,exhibition,I-C
1486,The,I-C
1486,Art,I-C
1486,of,I-C
1486,the,I-C
1486,Motorcycle,I-C
1486,caused,O
1486,a,B-E
1486,revolution,I-E
1486,on,I-E
1486,the,I-E
1486,museum,I-E
1486,scene,I-E
1486,with,O
1486,its,O
1486,presentation,O
1486,of,O
1486,the,O
1486,motorcycle,O
1486,as,O
1486,a,O
1486,metaphor,O
1486,of,O
1486,the,O
1486,20th,O
1486,century,O
1486,.,O
1487,Pressures,O
1487,occur,O
1487,throughout,O
1487,life,O
1487,and,O
1487,those,B-C
1487,pressures,I-C
1487,cause,O
1487,stress,B-E
1487,.,O
1488,The,B-C
1488,drugs,I-C
1488,cause,O
1488,unconsciousness,B-E
1488,and,I-E
1488,cardiac,I-E
1488,arrest,I-E
1488,separately,O
1488,.,O
1489,Electrolysis,B-C
1489,of,I-C
1489,the,I-C
1489,resulting,I-C
1489,mixture,I-C
1489,caused,O
1489,the,B-E
1489,reduction,I-E
1489,of,I-E
1489,the,I-E
1489,aluminum,I-E
1489,ions,I-E
1489,in,I-E
1489,the,I-E
1489,Al2O3,I-E
1489,.,O
1490,Many,B-C
1490,different,I-C
1490,bacteria,I-C
1490,",",I-C
1490,protozoa,I-C
1490,and,I-C
1490,viruses,I-C
1490,cause,O
1490,food,B-E
1490,poisoning,I-E
1490,",",O
1490,but,O
1490,most,O
1490,cases,O
1490,are,O
1490,the,O
1490,OF,O
1490,of,O
1490,just,O
1490,a,O
1490,few,O
1490,species,O
1490,of,O
1490,bacteria,O
1490,.,O
1491,One,O
1491,sad,O
1491,excuse,O
1491,the,O
1491,pun,O
1491,consequence,O
1491,is,O
1491,that,O
1491,a,O
1491,winter,O
1491,of,O
1491,suffering,O
1491,from,O
1491,SAD,O
1491,adds,O
1491,to,O
1491,the,B-E
1491,weight,I-E
1491,gain,I-E
1491,caused,O
1491,by,O
1491,the,B-C
1491,antidepressants,I-C
1491,.,O
1492,The,O
1492,structural,B-E
1492,deficit,I-E
1492,has,O
1492,been,O
1492,caused,O
1492,by,O
1492,the,B-C
1492,series,I-C
1492,of,I-C
1492,tax,I-C
1492,cuts,I-C
1492,",",O
1492,not,O
1492,the,O
1492,recession,O
1492,or,O
1492,defense,O
1492,needs,O
1492,.,O
1493,It,O
1493,took,O
1493,a,O
1493,long,O
1493,time,O
1493,to,O
1493,undo,O
1493,the,B-E
1493,damage,I-E
1493,that,O
1493,has,O
1493,been,O
1493,caused,O
1493,by,O
1493,the,B-C
1493,crisis,I-C
1493,of,I-C
1493,confidence,I-C
1493,",",O
1493,damage,O
1493,whose,O
1493,effects,O
1493,are,O
1493,just,O
1493,now,O
1493,beginning,O
1493,to,O
1493,make,O
1493,themselves,O
1493,felt,O
1493,in,O
1493,a,O
1493,slow,O
1493,",",O
1493,glacial,O
1493,collapse,O
1493,.,O
1494,The,O
1494,rescue,O
1494,teams,O
1494,found,O
1494,17,O
1494,of,O
1494,the,O
1494,25,O
1494,crew,O
1494,thrown,O
1494,into,O
1494,the,O
1494,sea,O
1494,when,O
1494,the,O
1494,tanker,O
1494,caught,O
1494,fire,O
1494,after,O
1494,the,O
1494,collision,O
1494,.,O
1495,Trauma,B-C
1495,to,I-C
1495,the,I-C
1495,face,I-C
1495,and,I-C
1495,nasal,I-C
1495,area,I-C
1495,causes,O
1495,nosebleeds,B-E
1495,",",O
1495,such,O
1495,as,O
1495,getting,O
1495,punched,O
1495,or,O
1495,violently,O
1495,slapped,O
1495,.,O
1496,Some,O
1496,comments,O
1496,from,O
1496,readers,O
1496,highlight,O
1496,the,B-E
1496,frustration,I-E
1496,and,I-E
1496,inconvenience,I-E
1496,caused,O
1496,by,O
1496,the,B-C
1496,3,I-C
1496,pin,I-C
1496,system,I-C
1496,.,O
1497,Pneumonia,B-E
1497,is,I-E
1497,an,I-E
1497,inflammation,I-E
1497,of,I-E
1497,the,I-E
1497,lungs,I-E
1497,caused,O
1497,by,O
1497,bacteria,B-C
1497,",",I-C
1497,viruses,I-C
1497,",",I-C
1497,or,I-C
1497,chemical,I-C
1497,irritants,I-C
1497,.,O
1498,The,B-E
1498,blockages,I-E
1498,are,O
1498,caused,O
1498,by,O
1498,a,B-C
1498,build,I-C
1498,up,I-C
1498,of,I-C
1498,fatty,I-C
1498,plaque,I-C
1498,along,I-C
1498,the,I-C
1498,artery,I-C
1498,walls,I-C
1498,.,O
1499,The,B-E
1499,demise,I-E
1499,of,I-E
1499,the,I-E
1499,bees,I-E
1499,has,O
1499,been,O
1499,caused,O
1499,by,O
1499,the,B-C
1499,globalization,I-C
1499,of,I-C
1499,commerce,I-C
1499,.,O
1500,Staphylococcal,B-E
1500,food,I-E
1500,poisoning,I-E
1500,is,O
1500,caused,O
1500,by,O
1500,eating,B-C
1500,food,I-C
1500,contaminated,I-C
1500,with,I-C
1500,Staphylococcus,I-C
1500,aureus,I-C
1500,.,O
1501,Properties,O
1501,of,O
1501,the,O
1501,soils,O
1501,developed,O
1501,from,O
1501,the,O
1501,amphibolites,I-E
1501,of,O
1501,Santiago,O
1501,Ponte,O
1501,Ulla,O
1501,",",O
1501,Spain,O
1501,.,O
1502,Solar,O
1502,disturbances,O
1502,such,O
1502,as,O
1502,flares,O
1502,",",O
1502,prominences,O
1502,",",O
1502,and,O
1502,sunspots,O
1502,increase,O
1502,the,B-E
1502,amount,I-E
1502,of,I-E
1502,radiation,I-E
1502,from,O
1502,the,B-C
1502,sun,I-C
1502,.,O
1503,The,O
1503,results,O
1503,support,O
1503,the,O
1503,theoretical,O
1503,model,O
1503,conceptualizing,O
1503,alcohol,O
1503,use,O
1503,and,O
1503,misuse,O
1503,as,O
1503,being,O
1503,the,B-E
1503,product,I-E
1503,of,I-E
1503,stress,I-E
1503,caused,O
1503,by,O
1503,constraints,B-C
1503,and,I-C
1503,resources,I-C
1503,brought,O
1503,to,O
1503,bear,O
1503,simultaneously,O
1503,by,O
1503,agent,O
1503,personality,O
1503,",",O
1503,structures,O
1503,of,O
1503,daily,O
1503,life,O
1503,",",O
1503,and,O
1503,macro,O
1503,social,O
1503,structures,O
1503,.,O
1504,A,B-E
1504,significant,I-E
1504,portion,I-E
1504,of,I-E
1504,head,I-E
1504,and,I-E
1504,neck,I-E
1504,cancers,I-E
1504,",",I-E
1504,anal,I-E
1504,cancers,I-E
1504,",",I-E
1504,and,I-E
1504,cancer,I-E
1504,of,I-E
1504,the,I-E
1504,larynx,I-E
1504,are,O
1504,caused,O
1504,by,O
1504,the,B-C
1504,human,I-C
1504,papillomavirus,I-C
1504,.,O
1505,Overpopulation,B-C
1505,and,I-C
1505,poverty,I-C
1505,cause,O
1505,tension,I-E
1505,not,O
1505,only,O
1505,within,O
1505,communities,O
1505,and,O
1505,countries,O
1505,",",O
1505,but,O
1505,throughout,O
1505,the,O
1505,world,O
1505,.,O
1506,The,O
1506,only,O
1506,light,O
1506,in,O
1506,the,O
1506,house,O
1506,was,O
1506,radiating,O
1506,from,O
1506,the,O
1506,TV,O
1506,screen,O
1506,.,O
1507,In,O
1507,economic,O
1507,terms,O
1507,",",O
1507,the,B-E
1507,ecological,I-E
1507,catastrophe,I-E
1507,caused,O
1507,by,O
1507,the,B-C
1507,Prestige,I-C
1507,oil,I-C
1507,spill,I-C
1507,is,O
1507,comparable,O
1507,with,O
1507,that,O
1507,OF,O
1507,",",O
1507,the,O
1507,Exxon,O
1507,Valdez,O
1507,.,O
1508,Biomagnetic,O
1508,Research,O
1508,",",O
1508,in,O
1508,Arizona,O
1508,",",O
1508,makes,O
1508,a,O
1508,range,O
1508,of,O
1508,devices,O
1508,for,O
1508,neutralizing,O
1508,radiation,O
1508,from,O
1508,computers,O
1508,and,O
1508,other,O
1508,sources,O
1508,.,O
1509,The,O
1509,family,O
1509,members,O
1509,also,O
1509,get,O
1509,great,O
1509,joy,O
1509,from,O
1509,dogs,O
1509,doing,O
1509,tricks,O
1509,and,O
1509,great,O
1509,for,O
1509,family,O
1509,activities,O
1509,.,O
1510,The,O
1510,US,O
1510,forces,O
1510,have,O
1510,withdrawn,O
1510,TO,O
1510,to,O
1510,the,B-E
1510,damage,I-E
1510,caused,O
1510,by,O
1510,the,B-C
1510,eruption,I-C
1510,and,I-C
1510,the,I-C
1510,typhoon,I-C
1510,.,O
1511,The,B-C
1511,riot,I-C
1511,resulted,O
1511,in,O
1511,the,B-E
1511,deaths,I-E
1511,of,I-E
1511,196,I-E
1511,people,I-E
1511,",",I-E
1511,and,I-E
1511,led,I-E
1511,to,I-E
1511,a,I-E
1511,major,I-E
1511,reform,I-E
1511,in,I-E
1511,the,I-E
1511,country's,I-E
1511,economic,I-E
1511,policy,I-E
1511,favouring,O
1511,the,O
1511,Malays,O
1511,.,O
1512,Canine,B-E
1512,flea,I-E
1512,infestation,I-E
1512,is,O
1512,caused,O
1512,by,O
1512,fleas,B-C
1512,",",O
1512,which,O
1512,are,O
1512,small,O
1512,",",O
1512,wingless,O
1512,blood,O
1512,sucking,O
1512,insects,O
1512,.,O
1513,Stella,O
1513,Liebeck,O
1513,is,O
1513,the,O
1513,woman,O
1513,who,O
1513,sued,O
1513,McDonalds,O
1513,after,O
1513,she,O
1513,suffered,O
1513,a,O
1513,serious,B-E
1513,burn,I-E
1513,after,O
1513,the,B-C
1513,spilling,I-C
1513,of,I-C
1513,a,I-C
1513,cup,I-C
1513,of,I-C
1513,coffee,I-C
1513,on,I-C
1513,her,I-C
1513,lap,I-C
1513,.,O
1514,The,B-C
1514,bending,I-C
1514,caused,O
1514,a,B-E
1514,fracture,I-E
1514,on,I-E
1514,the,I-E
1514,tension,I-E
1514,side,I-E
1514,of,I-E
1514,the,I-E
1514,test,I-E
1514,specimen,I-E
1514,",",O
1514,but,O
1514,the,O
1514,UHMP,O
1514,fiber,O
1514,ribbon,O
1514,held,O
1514,the,O
1514,fractured,O
1514,parts,O
1514,together,O
1514,.,O
1515,Following,O
1515,a,O
1515,decision,O
1515,made,O
1515,by,O
1515,the,O
1515,Typhoon,O
1515,Committee,O
1515,in,O
1515,cooperation,O
1515,with,O
1515,United,O
1515,Nations,O
1515,agencies,O
1515,and,O
1515,the,O
1515,League,O
1515,of,O
1515,Red,O
1515,Crescent,O
1515,Societies,O
1515,",",O
1515,ESCAP,O
1515,compiles,O
1515,every,O
1515,year,O
1515,region,O
1515,wide,O
1515,statistics,O
1515,and,O
1515,reports,O
1515,on,O
1515,the,B-E
1515,harm,I-E
1515,caused,O
1515,by,O
1515,tropical,B-C
1515,cyclones,I-C
1515,",",I-C
1515,floods,I-C
1515,",",I-C
1515,droughts,I-C
1515,and,I-C
1515,other,I-C
1515,severe,I-C
1515,weather,I-C
1515,events,I-C
1515,.,O
1516,The,B-C
1516,influx,I-C
1516,caused,O
1516,a,B-E
1516,further,I-E
1516,drain,I-E
1516,on,I-E
1516,the,I-E
1516,country's,I-E
1516,already,I-E
1516,scanty,I-E
1516,resources,I-E
1516,.,O
1517,This,O
1517,ingredient,O
1517,also,O
1517,repairs,O
1517,the,B-E
1517,damage,I-E
1517,that,O
1517,has,O
1517,been,O
1517,caused,O
1517,by,O
1517,the,B-C
1517,sun,I-C
1517,.,O
1518,Apparently,O
1518,",",O
1518,beyond,O
1518,the,B-E
1518,damage,I-E
1518,caused,O
1518,by,O
1518,the,B-C
1518,smoke,I-C
1518,and,I-C
1518,the,I-C
1518,water,I-C
1518,",",O
1518,the,O
1518,structure,O
1518,of,O
1518,the,O
1518,store,O
1518,itself,O
1518,it,O
1518,was,O
1518,not,O
1518,overly,O
1518,damaged,O
1518,.,O
1519,Individuals,O
1519,with,O
1519,this,O
1519,change,O
1519,",",O
1519,or,O
1519,with,O
1519,similar,O
1519,mutations,O
1519,in,O
1519,the,O
1519,USH2A,O
1519,gene,O
1519,",",O
1519,develop,O
1519,moderate,O
1519,to,O
1519,severe,O
1519,hearing,O
1519,loss,O
1519,and,O
1519,retinitis,O
1519,pigmentosa,O
1519,",",O
1519,a,B-C
1519,disorder,I-C
1519,that,O
1519,results,O
1519,in,B-E
1519,loss,I-E
1519,of,I-E
1519,vision,I-E
1519,.,O
1520,The,B-E
1520,Germanic,I-E
1520,migrations,I-E
1520,of,I-E
1520,the,I-E
1520,fifth,I-E
1520,century,I-E
1520,were,O
1520,triggered,O
1520,by,O
1520,the,B-C
1520,destruction,I-C
1520,of,I-C
1520,the,I-C
1520,Gothic,I-C
1520,kingdoms,I-C
1520,by,O
1520,the,O
1520,Huns,O
1520,in,O
1520,372,O
1520,375,O
1520,.,O
1521,The,B-E
1521,reference,I-E
1521,signal,I-E
1521,was,O
1521,generated,O
1521,from,O
1521,an,B-C
1521,auxiliary,I-C
1521,photomultiplier,I-C
1521,RCA,I-C
1521,1P28,I-C
1521,with,I-C
1521,a,I-C
1521,quantum,I-C
1521,counter,I-C
1521,.,O
1522,The,B-E
1522,electromagnetic,I-E
1522,EM,I-E
1522,radiation,I-E
1522,from,O
1522,the,B-C
1522,sun,I-C
1522,arrives,O
1522,mostly,O
1522,in,O
1522,the,O
1522,form,O
1522,of,O
1522,visible,O
1522,and,O
1522,infrared,O
1522,wavelengths,O
1522,.,O
1523,The,B-E
1523,pseudolesion,I-E
1523,was,O
1523,caused,O
1523,by,O
1523,drainage,B-C
1523,of,I-C
1523,the,I-C
1523,paraumbilical,I-C
1523,vein,I-C
1523,.,O
1524,User,O
1524,edited,O
1524,article,O
1524,about,O
1524,Salmonellosis,O
1524,",",O
1524,the,B-E
1524,infection,I-E
1524,caused,O
1524,by,O
1524,Salmonella,B-C
1524,bacteria,I-C
1524,",",O
1524,leading,O
1524,to,O
1524,diarrhea,O
1524,",",O
1524,fever,O
1524,",",O
1524,vomiting,O
1524,",",O
1524,and,O
1524,abdominal,O
1524,cramps,O
1524,.,O
1525,This,O
1525,paper,O
1525,presents,O
1525,the,O
1525,IDEAS,O
1525,of,O
1525,a,O
1525,survey,O
1525,of,O
1525,the,O
1525,building,B-E
1525,damage,I-E
1525,caused,O
1525,by,O
1525,the,B-C
1525,ash,I-C
1525,fall,I-C
1525,from,I-C
1525,the,I-C
1525,cataclysmic,I-C
1525,eruption,I-C
1525,of,I-C
1525,Mount,I-C
1525,Pinatubo,I-C
1525,.,O
1526,The,B-C
1526,earthquake,I-C
1526,caused,O
1526,the,B-E
1526,failures,I-E
1526,of,I-E
1526,the,I-E
1526,electric,I-E
1526,power,I-E
1526,system,I-E
1526,",",I-E
1526,the,I-E
1526,water,I-E
1526,supply,I-E
1526,system,I-E
1526,",",I-E
1526,the,I-E
1526,sewer,I-E
1526,system,I-E
1526,",",I-E
1526,the,I-E
1526,telephone,I-E
1526,and,I-E
1526,telegraph,I-E
1526,systems,I-E
1526,.,O
1527,The,O
1527,guy,O
1527,put,O
1527,up,O
1527,a,O
1527,fight,O
1527,",",O
1527,so,O
1527,the,O
1527,mugger,O
1527,takes,O
1527,out,O
1527,a,O
1527,gun,O
1527,and,O
1527,shoots,O
1527,him,O
1527,",",O
1527,point,O
1527,blank,O
1527,.,O
1528,Boils,B-E
1528,or,I-E
1528,furuncles,I-E
1528,are,O
1528,caused,O
1528,by,O
1528,staphylococcal,B-C
1528,bacterial,I-C
1528,infections,I-C
1528,of,I-C
1528,the,I-C
1528,hair,I-C
1528,follicles,I-C
1528,.,O
1529,Cervical,B-E
1529,cancer,I-E
1529,is,O
1529,caused,O
1529,by,O
1529,infection,B-C
1529,with,I-C
1529,the,I-C
1529,human,I-C
1529,papillomavirus,I-C
1529,HPV,I-C
1529,and,O
1529,is,O
1529,one,O
1529,of,O
1529,the,O
1529,most,O
1529,common,O
1529,cancers,O
1529,in,O
1529,women,O
1529,in,O
1529,developing,O
1529,countries,O
1529,.,O
1530,Notwithstanding,O
1530,problems,O
1530,associated,O
1530,with,O
1530,screening,O
1530,",",O
1530,many,B-E
1530,of,I-E
1530,those,I-E
1530,cancers,I-E
1530,were,O
1530,caused,O
1530,by,O
1530,radiation,B-C
1530,exposures,I-C
1530,shortly,O
1530,after,O
1530,the,O
1530,accident,O
1530,.,O
1531,This,O
